id,label,Field_82
0,1,1
1,0,1
2,0,2
3,0,3
4,1,3
5,0,1
6,0,1
7,1,1
8,0,1
9,0,1
10,1,1
11,1,1
12,1,2
13,0,1
14,0,3
15,0,3
16,0,2
17,1,2
18,0,1
19,0,1
20,0,1
21,0,1
22,1,2
23,0,1
24,0,1
25,0,1
26,0,1
27,0,3
28,0,1
29,0,4
30,0,1
31,0,1
32,0,2
33,1,3
34,0,1
35,0,1
36,0,1
37,0,2
38,1,1
39,1,1
40,1,1
41,0,1
42,0,2
43,1,1
44,0,3
45,0,3
46,1,2
47,1,1
48,0,1
49,0,1
50,1,2
51,0,1
52,0,1
53,1,1
54,1,1
55,1,4
56,0,1
57,0,1
58,1,1
59,0,1
60,0,1
61,0,3
62,0,3
63,0,3
64,0,3
65,0,3
66,0,1
67,0,1
68,0,1
69,0,1
70,0,1
71,1,1
72,1,1
73,0,3
74,1,1
75,1,1
76,0,4
77,0,1
78,0,1
79,0,4
80,1,4
81,0,1
82,1,1
83,1,1
84,0,2
85,0,3
86,0,1
87,0,1
88,1,1
89,0,3
90,0,1
91,0,1
92,0,1
93,1,1
94,0,1
95,1,1
96,0,1
97,0,4
98,0,1
99,0,2
100,0,4
101,0,1
102,0,1
103,0,1
104,0,1
105,0,1
106,1,1
107,0,1
108,1,1
109,0,1
110,1,1
111,1,1
112,0,1
113,0,1
114,0,1
115,0,1
116,0,1
117,0,1
118,0,1
119,0,2
120,0,1
121,0,1
122,0,1
123,0,1
124,0,1
125,0,2
126,1,3
127,0,1
128,0,2
129,0,3
130,1,4
131,0,1
132,1,4
133,0,1
134,0,1
135,1,1
136,0,1
137,1,4
138,0,1
139,0,1
140,0,1
141,0,2
142,0,3
143,0,3
144,0,1
145,1,1
146,0,1
147,1,2
148,0,1
149,1,1
150,0,1
151,0,1
152,1,1
153,1,1
154,1,1
155,1,1
156,0,1
157,0,1
158,0,4
159,0,1
160,0,1
161,0,1
162,1,3
163,0,1
164,0,1
165,0,1
166,1,4
167,1,3
168,0,1
169,1,1
170,0,1
171,0,1
172,1,4
173,0,1
174,0,1
175,0,1
176,0,1
177,0,1
178,0,1
179,0,1
180,0,1
181,0,3
182,0,3
183,0,1
184,0,1
185,0,2
186,1,1
187,0,1
188,0,2
189,0,3
190,0,1
191,1,1
192,0,1
193,0,2
194,0,1
195,0,1
196,0,1
197,1,1
198,0,1
199,0,1
200,0,1
201,0,1
202,1,2
203,0,1
204,1,1
205,0,1
206,0,1
207,0,1
208,0,1
209,0,1
210,1,4
211,0,2
212,0,2
213,1,1
214,0,1
215,0,1
216,0,1
217,0,1
218,1,4
219,1,1
220,1,2
221,1,4
222,1,1
223,1,2
224,0,1
225,1,1
226,1,2
227,0,4
228,1,2
229,1,1
230,0,1
231,1,2
232,0,1
233,0,2
234,0,3
235,0,1
236,0,1
237,0,2
238,0,1
239,1,4
240,0,3
241,0,3
242,0,1
243,1,1
244,0,1
245,0,1
246,1,1
247,0,1
248,0,1
249,0,4
250,1,4
251,0,1
252,0,3
253,0,3
254,0,1
255,0,3
256,0,1
257,0,1
258,1,1
259,0,1
260,0,1
261,1,4
262,0,1
263,0,1
264,0,1
265,0,1
266,0,1
267,1,1
268,1,1
269,1,1
270,0,4
271,0,1
272,0,1
273,0,1
274,0,1
275,0,1
276,0,1
277,0,1
278,1,4
279,0,1
280,1,4
281,0,1
282,0,1
283,0,2
284,0,1
285,0,1
286,0,1
287,0,1
288,0,1
289,0,1
290,0,1
291,0,1
292,1,1
293,1,1
294,1,1
295,0,2
296,0,3
297,0,3
298,1,1
299,1,3
300,0,1
301,1,1
302,0,1
303,0,1
304,0,1
305,0,1
306,1,1
307,1,4
308,0,1
309,1,1
310,0,1
311,0,4
312,0,1
313,1,1
314,1,1
315,0,1
316,0,1
317,0,1
318,1,1
319,1,2
320,0,1
321,1,1
322,0,1
323,1,1
324,0,1
325,1,1
326,0,1
327,0,1
328,1,1
329,0,1
330,0,1
331,1,1
332,1,2
333,1,1
334,1,1
335,0,1
336,1,1
337,0,1
338,0,3
339,0,1
340,1,1
341,0,1
342,1,1
343,1,1
344,1,1
345,0,1
346,0,1
347,0,1
348,0,4
349,0,1
350,0,1
351,1,1
352,0,1
353,1,1
354,1,1
355,1,4
356,0,1
357,0,1
358,0,1
359,0,1
360,0,1
361,1,1
362,1,1
363,0,1
364,0,3
365,0,3
366,0,1
367,0,1
368,1,1
369,0,1
370,0,1
371,0,1
372,0,1
373,1,1
374,0,1
375,1,1
376,0,1
377,0,1
378,0,1
379,1,4
380,0,1
381,1,4
382,0,1
383,0,1
384,0,1
385,1,1
386,0,1
387,0,1
388,0,1
389,0,1
390,1,4
391,1,1
392,0,3
393,0,1
394,1,1
395,1,1
396,0,1
397,0,1
398,0,1
399,0,3
400,0,3
401,0,3
402,0,3
403,0,3
404,0,1
405,0,1
406,0,1
407,0,2
408,0,1
409,0,1
410,0,1
411,1,1
412,1,1
413,0,1
414,0,1
415,0,1
416,0,1
417,0,1
418,0,1
419,0,1
420,0,2
421,1,1
422,1,1
423,0,1
424,0,3
425,1,3
426,1,4
427,1,4
428,1,1
429,0,1
430,1,4
431,1,1
432,1,1
433,0,1
434,0,1
435,1,1
436,1,4
437,0,2
438,0,1
439,0,1
440,1,1
441,1,1
442,0,4
443,0,2
444,1,1
445,1,1
446,1,4
447,1,1
448,0,1
449,1,1
450,1,4
451,0,1
452,1,1
453,1,2
454,0,1
455,1,1
456,0,1
457,0,1
458,0,1
459,1,2
460,0,1
461,0,1
462,0,1
463,0,1
464,1,1
465,0,1
466,0,1
467,0,1
468,1,1
469,0,1
470,0,4
471,0,1
472,0,1
473,0,4
474,0,1
475,0,1
476,0,1
477,1,4
478,1,1
479,0,3
480,0,1
481,0,1
482,0,1
483,0,4
484,0,4
485,1,1
486,1,2
487,0,1
488,0,1
489,0,2
490,0,3
491,1,4
492,0,1
493,0,1
494,0,4
495,0,1
496,0,1
497,0,1
498,1,1
499,1,1
500,0,1
501,0,1
502,1,2
503,0,1
504,0,1
505,1,1
506,1,1
507,0,1
508,1,1
509,0,1
510,0,1
511,1,4
512,0,1
513,1,2
514,1,1
515,0,4
516,0,1
517,0,4
518,1,1
519,1,1
520,1,4
521,0,1
522,1,4
523,1,1
524,1,2
525,1,2
526,1,1
527,1,1
528,1,2
529,0,1
530,0,1
531,1,1
532,0,1
533,0,1
534,1,4
535,1,1
536,1,1
537,1,1
538,0,1
539,0,1
540,0,1
541,0,2
542,1,1
543,0,3
544,0,1
545,0,1
546,0,1
547,0,1
548,0,1
549,0,1
550,0,1
551,0,1
552,1,1
553,0,1
554,0,1
555,0,3
556,0,4
557,0,1
558,1,2
559,1,1
560,1,1
561,0,1
562,1,1
563,0,1
564,1,1
565,0,4
566,0,1
567,0,4
568,0,1
569,0,1
570,1,1
571,0,3
572,1,1
573,0,1
574,0,1
575,0,1
576,1,1
577,0,1
578,0,1
579,0,1
580,0,1
581,0,2
582,1,1
583,0,1
584,0,2
585,0,3
586,1,1
587,0,1
588,0,1
589,0,1
590,0,1
591,1,1
592,1,1
593,1,1
594,0,1
595,0,1
596,0,1
