id,label,Field_71
0,1,0.245
1,0,
2,0,0.675
3,0,
4,1,
5,0,
6,0,0.55
7,1,0.205
8,0,0.04
9,0,
10,1,
11,1,0.54
12,1,0.54
13,0,0.17500000000000002
14,0,
15,0,
16,0,
17,1,
18,0,
19,0,
20,0,
21,0,
22,1,
23,0,
24,0,
25,0,
26,0,
27,0,
28,0,
29,0,0.6799999999999999
30,0,0.025
31,0,0.385
32,0,0.42000000000000004
33,1,
34,0,
35,0,0.195
36,0,
37,0,
38,1,0.16
39,1,
40,1,0.32499999999999996
41,0,
42,0,
43,1,0.6799999999999999
44,0,
45,0,
46,1,
47,1,
48,0,
49,0,0.12
50,1,0.15
51,0,0.23
52,0,0.33999999999999997
53,1,0.14500000000000002
54,1,
55,1,0.245
56,0,0.005
57,0,
58,1,0.25
59,0,0.27499999999999997
60,0,
61,0,
62,0,
63,0,
64,0,
65,0,
66,0,
67,0,0.9450000000000001
68,0,0.06
69,0,0.21000000000000002
70,0,0.5700000000000001
71,1,
72,1,
73,0,
74,1,
75,1,
76,0,0.30000000000000004
77,0,0.3
78,0,0.56
79,0,0.56
80,1,0.915
81,0,0.31
82,1,0.395
83,1,0.515
84,0,0.515
85,0,
86,0,
87,0,0.365
88,1,0.16499999999999998
89,0,
90,0,0.26
91,0,
92,0,0.5549999999999999
93,1,0.25
94,0,0.905
95,1,0.55
96,0,
97,0,
98,0,0.07500000000000001
99,0,0.005
100,0,0.07500000000000001
101,0,0.925
102,0,0.8899999999999999
103,0,-0.15500000000000003
104,0,0.845
105,0,
106,1,0.04
107,0,0.5549999999999999
108,1,
109,0,0.5549999999999999
110,1,
111,1,
112,0,0.5549999999999999
113,0,-0.010000000000000009
114,0,
115,0,
116,0,-0.28
117,0,0.165
118,0,0.56
119,0,0.565
120,0,0.7849999999999999
121,0,0.43
122,0,0.3
123,0,0.22
124,0,
125,0,
126,1,
127,0,0.445
128,0,0.445
129,0,
130,1,0.06
131,0,0.29
132,1,
133,0,0.48
134,0,0.56
135,1,0.21
136,0,0.69
137,1,0.155
138,0,
139,0,0.245
140,0,0.64
141,0,0.085
142,0,
143,0,
144,0,0.39
145,1,
146,0,0.41500000000000004
147,1,0.53
148,0,
149,1,
150,0,0.06
151,0,0.22
152,1,
153,1,
154,1,0.52
155,1,
156,0,0.175
157,0,
158,0,
159,0,0.6950000000000001
160,0,0.47
161,0,0.6599999999999999
162,1,
163,0,0.18
164,0,0.645
165,0,
166,1,0.355
167,1,
168,0,0.15999999999999998
169,1,0.655
170,0,0.265
171,0,
172,1,0.04
173,0,0.35
174,0,0.41
175,0,0.3
176,0,0.355
177,0,0.16
178,0,0.58
179,0,
180,0,0.19999999999999998
181,0,
182,0,
183,0,0.46
184,0,
185,0,0.04
186,1,
187,0,0.195
188,0,
189,0,
190,0,0.22
191,1,0.049999999999999996
192,0,
193,0,0.22
194,0,
195,0,0.5599999999999999
196,0,0.01
197,1,
198,0,
199,0,
200,0,
201,0,0.06
202,1,
203,0,
204,1,
205,0,
206,0,0.22
207,0,
208,0,0.04
209,0,
210,1,
211,0,0.19999999999999998
212,0,0.015
213,1,0.235
214,0,0.185
215,0,
216,0,0.04
217,0,0.81
218,1,0.415
219,1,
220,1,0.37
221,1,0.245
222,1,
223,1,0.245
224,0,
225,1,
226,1,
227,0,
228,1,0.635
229,1,0.04
230,0,0.025
231,1,
232,0,0.02
233,0,0.12
234,0,
235,0,
236,0,
237,0,0.04
238,0,0.49
239,1,0.405
240,0,
241,0,
242,0,0.085
243,1,0.33499999999999996
244,0,0.04
245,0,0.135
246,1,
247,0,-0.44
248,0,0.425
249,0,0.46499999999999997
250,1,0.0
251,0,0.69
252,0,
253,0,
254,0,0.205
255,0,
256,0,0.345
257,0,0.28500000000000003
258,1,0.015
259,0,
260,0,0.25
261,1,
262,0,0.32
263,0,0.98
264,0,
265,0,0.41000000000000003
266,0,
267,1,
268,1,0.72
269,1,0.505
270,0,
271,0,0.355
272,0,
273,0,
274,0,0.285
275,0,0.255
276,0,0.5
277,0,0.8799999999999999
278,1,0.285
279,0,0.16
280,1,0.16
281,0,
282,0,0.26
283,0,0.04
284,0,
285,0,
286,0,0.215
287,0,0.375
288,0,0.935
289,0,0.56
290,0,0.245
291,0,0.9
292,1,0.175
293,1,
294,1,0.52
295,0,
296,0,
297,0,
298,1,0.16
299,1,
300,0,
301,1,0.56
302,0,
303,0,0.47000000000000003
304,0,0.135
305,0,0.14
306,1,
307,1,
308,0,0.52
309,1,0.265
310,0,
311,0,0.7
312,0,
313,1,0.195
314,1,0.56
315,0,0.56
316,0,0.475
317,0,0.855
318,1,
319,1,0.0
320,0,0.5549999999999999
321,1,
322,0,
323,1,
324,0,
325,1,
326,0,0.595
327,0,0.42
328,1,
329,0,0.285
330,0,0.22
331,1,
332,1,
333,1,0.88
334,1,
335,0,
336,1,
337,0,
338,0,
339,0,
340,1,0.505
341,0,-0.46
342,1,
343,1,
344,1,
345,0,
346,0,0.6950000000000001
347,0,0.835
348,0,0.5800000000000001
349,0,
350,0,
351,1,0.15500000000000003
352,0,0.7849999999999999
353,1,
354,1,0.96
355,1,0.96
356,0,
357,0,0.16999999999999998
358,0,0.365
359,0,0.72
360,0,0.29000000000000004
361,1,0.06
362,1,0.365
363,0,0.265
364,0,
365,0,
366,0,0.62
367,0,0.0
368,1,
369,0,0.475
370,0,
371,0,0.79
372,0,0.37
373,1,0.56
374,0,
375,1,0.25
376,0,
377,0,0.655
378,0,
379,1,
380,0,0.36
381,1,0.31
382,0,0.42000000000000004
383,0,
384,0,0.395
385,1,
386,0,0.195
387,0,0.8300000000000001
388,0,
389,0,
390,1,0.5449999999999999
391,1,
392,0,
393,0,
394,1,
395,1,
396,0,0.64
397,0,0.24
398,0,0.87
399,0,
400,0,
401,0,
402,0,
403,0,
404,0,
405,0,0.165
406,0,
407,0,0.5
408,0,0.5449999999999999
409,0,
410,0,0.45499999999999996
411,1,0.18
412,1,0.47
413,0,0.48
414,0,
415,0,
416,0,0.0
417,0,
418,0,0.6699999999999999
419,0,0.97
420,0,0.97
421,1,
422,1,0.165
423,0,0.3
424,0,
425,1,
426,1,0.42
427,1,0.42
428,1,0.33999999999999997
429,0,0.06
430,1,0.45499999999999996
431,1,
432,1,0.15000000000000002
433,0,0.14
434,0,0.5599999999999999
435,1,0.39499999999999996
436,1,0.32
437,0,
438,0,
439,0,0.985
440,1,
441,1,
442,0,
443,0,
444,1,0.16499999999999998
445,1,
446,1,0.35
447,1,-0.5
448,0,0.645
449,1,0.13
450,1,0.07500000000000001
451,0,0.245
452,1,0.15999999999999998
453,1,0.175
454,0,0.925
455,1,0.31
456,0,0.145
457,0,0.175
458,0,0.69
459,1,0.69
460,0,
461,0,0.0
462,0,0.275
463,0,0.049999999999999996
464,1,0.14
465,0,0.135
466,0,
467,0,0.165
468,1,0.665
469,0,
470,0,
471,0,0.165
472,0,0.26
473,0,-0.44
474,0,0.8
475,0,
476,0,
477,1,
478,1,0.045
479,0,
480,0,0.895
481,0,0.165
482,0,0.235
483,0,0.18
484,0,0.18
485,1,0.135
486,1,
487,0,0.40499999999999997
488,0,
489,0,0.7949999999999999
490,0,
491,1,0.155
492,0,0.3
493,0,
494,0,0.235
495,0,0.18
496,0,
497,0,0.04
498,1,
499,1,0.16
500,0,0.355
501,0,0.195
502,1,0.195
503,0,0.165
504,0,
505,1,
506,1,0.155
507,0,0.215
508,1,0.495
509,0,
510,0,0.16
511,1,0.585
512,0,0.51
513,1,
514,1,
515,0,
516,0,0.445
517,0,0.445
518,1,
519,1,-0.5
520,1,-0.5
521,0,0.42000000000000004
522,1,0.135
523,1,0.04
524,1,0.04
525,1,
526,1,0.0
527,1,
528,1,
529,0,0.265
530,0,
531,1,0.375
532,0,0.205
533,0,
534,1,0.0
535,1,0.205
536,1,
537,1,
538,0,0.885
539,0,
540,0,0.27999999999999997
541,0,0.16
542,1,0.225
543,0,
544,0,0.21
545,0,0.56
546,0,-0.31
547,0,-0.5
548,0,0.31
549,0,0.005
550,0,0.2
551,0,0.14
552,1,0.195
553,0,0.5549999999999999
554,0,0.16
555,0,
556,0,0.38
557,0,0.005
558,1,0.26
559,1,
560,1,0.595
561,0,
562,1,0.205
563,0,0.325
564,1,
565,0,0.255
566,0,0.24
567,0,0.9299999999999999
568,0,
569,0,0.385
570,1,0.175
571,0,
572,1,0.195
573,0,-0.5
574,0,0.9199999999999999
575,0,
576,1,
577,0,0.22
578,0,0.155
579,0,0.14
580,0,0.475
581,0,0.475
582,1,0.06
583,0,0.69
584,0,0.005
585,0,
586,1,
587,0,0.06
588,0,0.165
589,0,0.325
590,0,0.315
591,1,0.22499999999999998
592,1,0.16
593,1,0.19499999999999998
594,0,0.255
595,0,0.47
596,0,0.165
597,0,
598,0,0.245
599,0,0.26
600,1,0.37
601,1,
602,0,0.195
603,0,0.48
604,1,0.56
605,0,0.15
606,0,
607,1,0.04
608,0,0.01
609,1,0.635
610,0,-0.31
611,0,0.0
612,1,0.47
613,0,0.855
614,0,
615,1,0.165
616,1,0.18
617,0,0.295
618,1,0.155
619,0,0.22
620,1,0.14
621,1,0.04
622,0,0.195
623,1,0.7849999999999999
624,0,0.38
625,1,0.175
626,0,0.27
627,0,
628,0,0.43000000000000005
629,0,0.52
630,1,0.605
631,0,0.16
632,0,0.8300000000000001
633,0,
634,0,0.04
635,0,0.91
636,0,0.335
637,0,
638,1,0.475
639,1,0.33999999999999997
640,0,0.165
641,1,
642,1,0.155
643,0,0.8400000000000001
644,1,0.35
645,0,0.55
646,1,0.175
647,0,0.175
648,1,0.09000000000000001
649,1,0.45999999999999996
650,0,0.15999999999999998
651,1,
652,1,
653,0,0.605
654,0,0.885
655,0,0.135
656,0,0.015
657,1,0.015
658,0,0.7150000000000001
659,0,0.355
660,0,
661,0,0.55
662,1,0.62
663,0,
664,0,0.52
665,1,
666,0,0.15
667,0,0.78
668,0,0.8
669,1,0.525
670,0,
671,0,0.215
672,0,
673,0,0.235
674,0,0.235
675,1,0.025
676,1,0.8600000000000001
677,0,0.17500000000000002
678,0,0.17500000000000002
679,0,
680,0,
681,0,0.185
682,1,0.215
683,0,0.165
684,1,
685,1,
686,0,0.26
687,0,
688,0,0.06
689,0,0.755
690,0,0.475
691,1,0.475
692,0,0.195
693,0,0.58
694,0,
695,0,
696,1,
697,1,0.5700000000000001
698,1,0.77
699,0,0.155
700,0,0.06
701,0,0.06
702,0,
703,0,
704,0,0.385
705,0,0.385
706,0,
707,1,0.07
708,0,
709,0,0.385
710,0,
711,1,
712,1,0.16
713,0,0.235
714,0,0.235
715,0,0.24
716,0,0.24
717,1,0.24
718,1,
719,1,0.07
720,0,0.015
721,1,
722,1,0.11
723,0,0.51
724,0,0.145
725,1,0.16999999999999998
726,1,0.145
727,0,0.305
728,1,
729,0,0.145
730,0,
731,0,
732,0,
733,0,
734,0,
735,0,0.15
736,0,0.49
737,0,0.22
738,0,0.72
739,0,
740,1,0.33999999999999997
741,0,0.235
742,1,0.345
743,1,0.275
744,0,0.7050000000000001
745,1,0.49
746,0,
747,1,
748,0,0.475
749,0,0.225
750,0,
751,1,0.225
752,1,0.475
753,0,
754,1,0.15
755,0,0.255
756,0,0.47000000000000003
757,0,0.9299999999999999
758,1,0.345
759,0,
760,0,0.46499999999999997
761,0,
762,0,
763,0,0.245
764,0,0.245
765,0,-0.5
766,1,0.475
767,0,0.22
768,0,
769,0,
770,0,
771,1,
772,1,0.78
773,0,0.355
774,0,
775,0,
776,0,
777,1,
778,0,0.075
779,0,0.855
780,0,0.14500000000000002
781,0,
782,0,0.505
783,0,0.245
784,0,
785,0,
786,1,
787,1,
788,0,0.595
789,0,0.5349999999999999
790,0,0.5349999999999999
791,1,0.255
792,0,0.32499999999999996
793,1,
794,0,0.565
795,0,0.6
796,0,
797,0,0.04
798,1,0.73
799,0,0.195
800,0,0.415
801,0,
802,1,0.07500000000000001
803,0,
804,1,0.195
805,0,-0.44
806,0,-0.44
807,0,-0.44
808,0,0.21
809,0,0.09000000000000001
810,1,0.04
811,0,0.78
812,0,0.285
813,1,
814,0,0.375
815,0,
816,1,
817,0,0.195
818,0,0.645
819,0,
820,0,
821,0,0.245
822,0,0.43
823,0,0.43
824,0,
825,0,
826,0,
827,1,0.275
828,1,
829,0,
830,0,
831,1,
832,1,
833,0,
834,1,
835,1,
836,0,0.42
837,1,0.255
838,0,0.385
839,0,0.515
840,0,0.515
841,0,0.24
842,0,0.155
843,1,
844,1,0.55
845,0,
846,1,
847,1,0.5700000000000001
848,0,0.585
849,0,
850,1,
851,0,0.55
852,0,0.025
853,1,0.15000000000000002
854,0,0.15999999999999998
855,0,0.095
856,1,0.095
857,0,
858,0,0.305
859,1,
860,1,0.72
861,0,0.18
862,0,0.18
863,1,0.22
864,1,
865,1,
866,0,0.4
867,0,0.195
868,1,
869,0,0.215
870,1,0.6699999999999999
871,0,
872,0,0.25
873,1,0.135
874,0,0.33499999999999996
875,1,
876,1,0.04
877,1,0.215
878,1,0.215
879,0,0.31
880,0,0.5449999999999999
881,0,
882,0,0.155
883,0,0.57
884,0,0.18
885,0,
886,0,
887,0,0.33499999999999996
888,0,0.81
889,0,0.445
890,0,0.44
891,0,
892,0,0.37
893,0,
894,0,0.7749999999999999
895,0,0.195
896,0,0.16
897,0,0.535
898,0,0.85
899,0,0.31000000000000005
900,0,0.42000000000000004
901,0,
902,0,0.24
903,1,
904,0,0.215
905,0,
906,0,
907,0,
908,0,
909,1,0.14
910,1,0.55
911,1,
912,0,0.915
913,1,0.27499999999999997
914,1,0.27499999999999997
915,1,0.22
916,0,
917,1,
918,0,0.42000000000000004
919,1,0.375
920,0,
921,0,0.215
922,0,0.22
923,0,0.875
924,0,0.56
925,0,
926,0,
927,0,0.45499999999999996
928,0,0.355
929,0,
930,1,
931,0,0.030000000000000002
932,0,0.295
933,0,
934,1,
935,1,0.215
936,0,0.06
937,0,0.06
938,0,0.925
939,0,
940,0,
941,1,0.47
