id,label,Field_5
0,1,2018-12-27
1,0,
2,0,2019-01-17
3,0,
4,1,
5,0,
6,0,2019-08-29
7,1,2019-07-09
8,0,2016-11-24
9,0,
10,1,
11,1,2019-01-18
12,1,2019-01-18
13,0,2019-03-04
14,0,
15,0,
16,0,
17,1,
18,0,
19,0,
20,0,
21,0,
22,1,
23,0,
24,0,
25,0,
26,0,
27,0,
28,0,
29,0,2019-12-17
30,0,2015-09-08
31,0,2019-03-27
32,0,2019-03-04
33,1,
34,0,
35,0,2018-09-25
36,0,
37,0,
38,1,2017-12-25
39,1,
40,1,2019-06-14
41,0,
42,0,
43,1,2019-12-17
44,0,
45,0,
46,1,
47,1,
48,0,
49,0,2019-03-15
50,1,2016-11-01
51,0,2019-02-28
52,0,2019-08-12
53,1,2018-11-24
54,1,
55,1,2019-11-12
56,0,2019-10-15
57,0,
58,1,2019-05-03
59,0,2017-12-16
60,0,
61,0,
62,0,
63,0,
64,0,
65,0,
66,0,
67,0,2019-12-14
68,0,2018-12-26
69,0,2018-12-31
70,0,2019-08-20
71,1,
72,1,
73,0,
74,1,
75,1,
76,0,2019-06-05
77,0,2018-09-17
78,0,2019-07-17
79,0,2019-07-17
80,1,2019-04-01
81,0,2018-03-21
82,1,2019-12-20
83,1,2018-01-09
84,0,2018-01-09
85,0,
86,0,
87,0,2019-02-20
88,1,2019-06-24
89,0,
90,0,2018-12-26
91,0,
92,0,2019-11-06
93,1,2013-07-01
94,0,2019-07-30
95,1,2019-08-23
96,0,
97,0,
98,0,2015-05-04
99,0,2015-05-04
100,0,2015-05-04
101,0,2019-02-01
102,0,2018-12-06
103,0,2018-12-31
104,0,2018-12-17
105,0,
106,1,2019-03-01
107,0,2019-11-19
108,1,
109,0,2019-09-22
110,1,
111,1,
112,0,2019-08-09
113,0,2011-04-04
114,0,
115,0,
116,0,2013-07-01
117,0,2018-12-28
118,0,2018-12-21
119,0,2019-08-05
120,0,2019-12-24
121,0,2018-12-26
122,0,2018-12-25
123,0,2019-11-19
124,0,
125,0,
126,1,
127,0,2019-04-25
128,0,2019-04-25
129,0,
130,1,2019-01-04
131,0,2018-09-19
132,1,
133,0,2019-12-30
134,0,2019-10-03
135,1,2018-12-25
136,0,2019-07-20
137,1,2019-01-31
138,0,
139,0,2019-09-20
140,0,2019-02-01
141,0,2019-10-31
142,0,
143,0,
144,0,2019-12-23
145,1,
146,0,2019-12-31
147,1,2019-11-08
148,0,
149,1,
150,0,2019-12-25
151,0,2018-01-03
152,1,
153,1,
154,1,2019-12-18
155,1,
156,0,2015-12-24
157,0,
158,0,
159,0,2019-07-22
160,0,2019-04-24
161,0,2019-12-03
162,1,
163,0,2018-12-26
164,0,2019-09-11
165,0,
166,1,2019-01-04
167,1,
168,0,2019-04-28
169,1,2019-07-01
170,0,2019-09-26
171,0,
172,1,2019-06-17
173,0,2019-09-26
174,0,2019-12-11
175,0,2018-12-27
176,0,2018-12-26
177,0,2018-12-27
178,0,2019-12-13
179,0,
180,0,2019-03-21
181,0,
182,0,
183,0,2019-07-15
184,0,
185,0,2018-03-02
186,1,
187,0,2018-12-31
188,0,
189,0,
190,0,2018-12-27
191,1,2018-03-06
192,0,
193,0,2019-03-19
194,0,
195,0,2019-09-12
196,0,2019-03-18
197,1,
198,0,
199,0,
200,0,
201,0,2019-08-08
202,1,
203,0,
204,1,
205,0,
206,0,2019-05-31
207,0,
208,0,2018-10-26
209,0,
210,1,
211,0,2019-03-21
212,0,2018-05-09
213,1,2019-07-31
214,0,2019-05-30
215,0,
216,0,2017-10-23
217,0,2018-12-14
218,1,2019-01-22
219,1,
220,1,2018-12-22
221,1,2018-12-25
222,1,
223,1,2018-04-06
224,0,
225,1,
226,1,
227,0,
228,1,2019-11-28
229,1,2016-12-23
230,0,2019-12-18
231,1,
232,0,2019-06-07
233,0,2019-06-05
234,0,
235,0,
236,0,
237,0,2018-01-06
238,0,2017-12-30
239,1,2019-04-01
240,0,
241,0,
242,0,2018-10-22
243,1,2019-01-28
244,0,2019-01-22
245,0,2011-12-26
246,1,
247,0,2011-07-01
248,0,2019-09-09
249,0,2019-06-27
250,1,2011-03-25
251,0,2018-12-30
252,0,
253,0,
254,0,2018-12-26
255,0,
256,0,2019-03-28
257,0,2019-09-26
258,1,2017-12-28
259,0,
260,0,2019-12-25
261,1,
262,0,2018-12-31
263,0,2019-12-26
264,0,
265,0,2018-12-19
266,0,
267,1,
268,1,2019-12-13
269,1,2018-12-18
270,0,
271,0,2018-09-10
272,0,
273,0,
274,0,2018-12-25
275,0,2019-10-26
276,0,2018-12-28
277,0,2018-12-18
278,1,2015-07-24
279,0,2019-05-23
280,1,2019-05-23
281,0,
282,0,2014-04-10
283,0,2014-04-10
284,0,
285,0,
286,0,2018-12-28
287,0,2018-09-28
288,0,2018-12-25
289,0,2019-12-12
290,0,2018-12-20
291,0,2018-12-27
292,1,2018-12-24
293,1,
294,1,2018-12-27
295,0,
296,0,
297,0,
298,1,2018-08-24
299,1,
300,0,
301,1,2019-11-07
302,0,
303,0,2018-12-27
304,0,2012-09-25
305,0,2015-12-23
306,1,
307,1,
308,0,2018-12-24
309,1,2019-01-27
310,0,
311,0,2018-12-17
312,0,
313,1,2018-12-24
314,1,2019-11-11
315,0,2017-06-24
316,0,2018-12-21
317,0,2018-12-24
318,1,
319,1,2010-03-30
320,0,2019-01-02
321,1,
322,0,
323,1,
324,0,
325,1,
326,0,2019-10-08
327,0,2018-12-17
328,1,
329,0,2018-12-24
330,0,2018-12-27
331,1,
332,1,
333,1,2019-11-06
334,1,
335,0,
336,1,
337,0,
338,0,
339,0,
340,1,2019-08-29
341,0,2015-01-07
342,1,
343,1,
344,1,
345,0,
346,0,2019-12-30
347,0,2019-01-05
348,0,2018-12-27
349,0,
350,0,
351,1,2019-03-19
352,0,2018-12-30
353,1,
354,1,2018-12-27
355,1,2018-12-27
356,0,
357,0,2018-12-27
358,0,2019-01-07
359,0,2019-03-28
360,0,2019-09-12
361,1,2019-06-28
362,1,2019-04-23
363,0,2018-12-31
364,0,
365,0,
366,0,2019-12-04
367,0,2010-06-09
368,1,
369,0,2019-02-01
370,0,
371,0,2019-09-05
372,0,2018-11-23
373,1,2019-10-22
374,0,
375,1,2019-07-17
376,0,
377,0,2018-12-25
378,0,
379,1,
380,0,2019-04-10
381,1,2019-04-08
382,0,2019-08-27
383,0,
384,0,2019-01-02
385,1,
386,0,2016-07-01
387,0,2019-03-29
388,0,
389,0,
390,1,2019-10-18
391,1,
392,0,
393,0,
394,1,
395,1,
396,0,2018-12-27
397,0,2017-08-29
398,0,2018-12-07
399,0,
400,0,
401,0,
402,0,
403,0,
404,0,
405,0,2018-12-31
406,0,
407,0,2019-07-25
408,0,2018-12-14
409,0,
410,0,2019-04-22
411,1,2019-06-17
412,1,2018-12-28
413,0,2017-12-24
414,0,
415,0,
416,0,2010-01-03
417,0,
418,0,2018-12-30
419,0,2019-06-17
420,0,2019-06-17
421,1,
422,1,2015-08-01
423,0,2016-05-31
424,0,
425,1,
426,1,2019-06-03
427,1,2019-06-03
428,1,2016-11-30
429,0,2019-03-26
430,1,2019-07-04
431,1,
432,1,2016-11-10
433,0,2014-04-25
434,0,2017-12-25
435,1,2019-01-25
436,1,2019-12-31
437,0,
438,0,
439,0,2018-12-30
440,1,
441,1,
442,0,
443,0,
444,1,2019-01-23
445,1,
446,1,2017-08-23
447,1,2010-04-13
448,0,2018-12-27
449,1,2019-11-28
450,1,2019-11-15
451,0,2018-12-21
452,1,2018-10-22
453,1,2015-06-24
454,0,2018-12-14
455,1,2018-12-19
456,0,2016-12-28
457,0,2017-12-23
458,0,2019-01-25
459,1,2019-01-25
460,0,
461,0,2010-07-19
462,0,2018-12-31
463,0,2019-05-17
464,1,2014-12-26
465,0,2012-12-25
466,0,
467,0,2018-07-11
468,1,2019-09-27
469,0,
470,0,
471,0,2018-12-29
472,0,2019-12-03
473,0,2019-08-26
474,0,2019-02-28
475,0,
476,0,
477,1,
478,1,2019-01-03
479,0,
480,0,2019-12-31
481,0,2016-06-25
482,0,2013-02-28
483,0,2018-03-02
484,0,2018-03-02
485,1,2011-04-01
486,1,
487,0,2019-04-01
488,0,
489,0,2018-12-26
490,0,
491,1,2019-11-13
492,0,2019-08-19
493,0,
494,0,2019-01-17
495,0,2018-03-02
496,0,
497,0,2019-01-01
498,1,
499,1,2019-09-10
500,0,2018-12-26
501,0,2018-12-26
502,1,2018-12-26
503,0,2018-12-26
504,0,
505,1,
506,1,2018-12-28
507,0,2019-07-26
508,1,2019-01-23
509,0,
510,0,2017-10-04
511,1,2017-12-18
512,0,2018-12-25
513,1,
514,1,
515,0,
516,0,2018-12-27
517,0,2018-12-27
518,1,
519,1,2010-03-30
520,1,2010-03-30
521,0,2019-05-31
522,1,2019-09-20
523,1,2019-06-06
524,1,2019-06-06
525,1,
526,1,2019-07-02
527,1,
528,1,
529,0,2018-12-27
530,0,
531,1,2019-05-23
532,0,2019-11-13
533,0,
534,1,2010-08-20
535,1,2019-01-03
536,1,
537,1,
538,0,2018-12-17
539,0,
540,0,2019-01-02
541,0,2017-10-04
542,1,2018-12-27
543,0,
544,0,2019-10-07
545,0,2019-12-17
546,0,2016-06-29
547,0,2011-01-28
548,0,2019-06-26
549,0,2019-02-25
550,0,2018-12-31
551,0,2015-12-28
552,1,2018-12-31
553,0,2019-10-08
554,0,2018-12-27
555,0,
556,0,2019-12-17
557,0,2016-06-02
558,1,2018-12-20
559,1,
560,1,2019-08-30
561,0,
562,1,2019-07-02
563,0,2019-07-01
564,1,
565,0,2019-09-06
566,0,2018-12-26
567,0,2019-03-12
568,0,
569,0,2018-12-27
570,1,2018-12-27
571,0,
572,1,2018-12-31
573,0,2010-09-07
574,0,2019-03-28
575,0,
576,1,
577,0,2017-06-22
578,0,2017-04-28
579,0,2014-03-13
580,0,2019-04-22
581,0,2019-04-22
582,1,2019-08-27
583,0,2018-12-26
584,0,2019-07-09
585,0,
586,1,
587,0,2018-12-28
588,0,2015-06-27
589,0,2019-11-06
590,0,2018-12-17
591,1,2019-05-27
592,1,2016-12-20
593,1,2019-01-02
594,0,2019-10-08
595,0,2019-05-29
596,0,2016-06-27
597,0,
598,0,2019-01-01
599,0,2019-10-15
600,1,2019-04-04
601,1,
602,0,2018-12-27
603,0,2019-10-28
604,1,2019-07-26
605,0,2015-12-29
606,0,
607,1,2019-05-20
608,0,2019-05-13
609,1,2019-11-25
610,0,2017-12-29
611,0,2011-10-19
612,1,2019-10-23
613,0,2019-06-14
614,0,
615,1,2019-09-03
616,1,2018-12-28
617,0,2018-11-15
618,1,2018-02-08
619,0,2017-12-05
620,1,2012-06-25
621,1,2019-01-02
622,0,2017-01-09
623,1,2019-05-28
624,0,2018-12-27
625,1,2018-12-25
626,0,2019-02-12
627,0,
628,0,2018-01-11
629,0,2018-12-30
630,1,2017-12-01
631,0,2018-12-28
632,0,2018-12-26
633,0,
634,0,
635,0,2018-12-25
636,0,2019-08-03
637,0,
638,1,2018-12-28
639,1,2019-03-08
640,0,2019-01-04
641,1,
642,1,2019-09-27
643,0,2019-12-30
644,1,2014-12-30
645,0,2019-05-16
646,1,2018-12-27
647,0,2016-12-22
648,1,2019-03-29
649,1,2018-09-07
650,0,2019-02-21
651,1,
652,1,
653,0,2018-12-24
654,0,2018-12-28
655,0,2012-07-01
656,0,2018-09-07
657,1,2018-09-07
658,0,2019-12-23
659,0,2018-01-15
660,0,
661,0,2019-10-07
662,1,2019-06-26
663,0,
664,0,2018-12-22
665,1,
666,0,2018-12-13
667,0,2018-12-25
668,0,2018-12-22
669,1,2019-11-01
670,0,
671,0,2019-05-29
672,0,
673,0,2018-12-28
674,0,2018-12-28
675,1,2011-10-03
676,1,2018-12-31
677,0,2018-12-29
678,0,2018-12-29
679,0,
680,0,
681,0,2015-07-31
682,1,2019-07-26
683,0,2019-04-12
684,1,
685,1,
686,0,2018-12-24
687,0,
688,0,2019-01-10
689,0,2018-12-31
690,0,2018-12-28
691,1,2018-12-28
692,0,2019-08-08
693,0,2019-01-03
694,0,
695,0,
696,1,
697,1,2018-12-27
698,1,2018-12-28
699,0,2018-01-01
700,0,2019-01-09
701,0,2019-01-09
702,0,
703,0,
704,0,2019-10-09
705,0,2019-10-09
706,0,
707,1,2018-04-17
708,0,
709,0,2019-04-02
710,0,
711,1,
712,1,2019-08-30
713,0,2018-12-28
714,0,2018-12-28
715,0,2019-10-01
716,0,2019-05-21
717,1,2019-05-21
718,1,
719,1,2019-08-16
720,0,2019-06-19
721,1,
722,1,2019-02-26
723,0,2019-05-20
724,0,2018-12-25
725,1,2019-11-21
726,1,2018-12-28
727,0,2019-01-16
728,1,
729,0,2019-05-23
730,0,
731,0,
732,0,
733,0,
734,0,
735,0,2015-09-07
736,0,2019-08-21
737,0,2019-10-12
738,0,2019-02-20
739,0,
740,1,2018-10-05
741,0,2019-12-19
742,1,2018-02-12
743,1,2019-05-14
744,0,2019-09-05
745,1,2019-09-26
746,0,
747,1,
748,0,2018-08-03
749,0,2018-12-27
750,0,
751,1,2018-12-27
752,1,2017-06-23
753,0,
754,1,2016-12-28
755,0,2019-07-26
756,0,2019-01-29
757,0,2018-12-31
758,1,2019-09-13
759,0,
760,0,2019-07-15
761,0,
762,0,
763,0,2018-04-04
764,0,2018-04-04
765,0,2011-01-10
766,1,2017-06-23
767,0,2019-02-22
768,0,
769,0,
770,0,
771,1,
772,1,2019-01-24
773,0,2019-09-25
774,0,
775,0,
776,0,
777,1,
778,0,2018-06-20
779,0,2018-12-26
780,0,2018-06-20
781,0,
782,0,2019-09-16
783,0,2019-01-09
784,0,
785,0,
786,1,
787,1,
788,0,2019-04-01
789,0,2019-04-03
790,0,2019-01-31
791,1,2019-08-22
792,0,2018-12-15
793,1,
794,0,2019-04-03
795,0,2019-12-10
796,0,
797,0,2019-03-04
798,1,2019-04-17
799,0,2018-12-20
800,0,2019-07-01
801,0,
802,1,2019-07-16
803,0,
804,1,2019-01-14
805,0,2016-08-04
806,0,2016-08-04
807,0,2016-08-04
808,0,2019-10-29
809,0,2019-09-05
810,1,2019-03-04
811,0,2019-01-29
812,0,2019-03-26
813,1,
814,0,2019-04-05
815,0,
816,1,
817,0,2019-01-17
818,0,2019-02-28
819,0,
820,0,
821,0,2018-12-17
822,0,2018-12-28
823,0,2018-12-28
824,0,
825,0,
826,0,
827,1,2019-10-04
828,1,
829,0,
830,0,
831,1,
832,1,
833,0,
834,1,
835,1,
836,0,2019-09-23
837,1,2019-08-26
838,0,2019-04-20
839,0,2018-12-14
840,0,2018-12-14
841,0,2018-12-29
842,0,2017-12-27
843,1,
844,1,2019-08-17
845,0,
846,1,
847,1,2018-12-27
848,0,2018-12-27
849,0,
850,1,
851,0,2019-08-22
852,0,2019-05-30
853,1,2019-04-01
854,0,2018-11-08
855,0,2019-10-22
856,1,2019-10-22
857,0,
858,0,2019-09-19
859,1,
860,1,2019-05-22
861,0,2019-03-21
862,0,2019-03-21
863,1,2018-12-27
864,1,
865,1,
866,0,2019-07-18
867,0,2019-04-11
868,1,
869,0,2018-12-27
870,1,2019-04-10
871,0,
872,0,2018-12-24
873,1,2019-06-12
874,0,2019-05-23
875,1,
876,1,2016-09-15
877,1,2019-07-26
878,1,2019-07-26
879,0,2019-06-26
880,0,2018-12-20
881,0,
882,0,2017-12-22
883,0,2019-02-28
884,0,2018-12-28
885,0,
886,0,
887,0,2019-05-23
888,0,2019-05-28
889,0,2019-08-05
890,0,2019-09-16
891,0,
892,0,2018-12-28
893,0,
894,0,2017-12-22
895,0,2019-01-18
896,0,2019-08-28
897,0,2018-12-27
898,0,2018-12-27
899,0,2018-03-26
900,0,2019-10-08
901,0,
902,0,2019-01-02
903,1,
904,0,2016-06-07
905,0,
906,0,
907,0,
908,0,
909,1,2014-12-30
910,1,2019-11-20
911,1,
912,0,2019-01-04
913,1,2013-08-30
914,1,2013-08-30
915,1,2018-12-27
916,0,
917,1,
918,0,2018-12-28
919,1,2019-02-19
920,0,
921,0,2019-06-28
922,0,2018-12-27
923,0,2019-01-02
924,0,2019-09-16
925,0,
926,0,
927,0,2019-12-13
928,0,2019-08-19
929,0,
930,1,
931,0,2019-04-10
932,0,2019-04-03
933,0,
934,1,
935,1,2016-06-07
936,0,2019-09-27
937,0,2019-12-02
938,0,2019-12-10
939,0,
940,0,
941,1,2018-12-28
942,0,2018-12-27
943,0,2018-12-14
944,0,2019-08-27
945,0,
946,0,2019-01-03
947,0,2019-06-03
948,1,2019-01-29
949,0,2019-05-13
950,0,2018-12-22
951,1,2019-11-01
952,1,
953,0,
954,0,2018-12-27
955,1,2018-12-28
956,0,
957,1,
958,0,2019-11-18
959,1,
960,0,
961,1,
962,0,
963,0,2017-12-27
964,0,
965,0,
966,0,2018-12-27
967,0,
968,0,
