id,label,Field_4
0,1,GH
1,0,
2,0,T1
3,0,
4,1,
5,0,
6,0,T1
7,1,T1
8,0,GH
9,0,
10,1,
11,1,T1
12,1,T1
13,0,T1
14,0,
15,0,
16,0,
17,1,
18,0,
19,0,
20,0,
21,0,
22,1,
23,0,
24,0,
25,0,
26,0,
27,0,
28,0,
29,0,GH
30,0,T1
31,0,GH
32,0,T1
33,1,
34,0,
35,0,T1
36,0,
37,0,
38,1,T1
39,1,
40,1,T1
41,0,
42,0,
43,1,GH
44,0,
45,0,
46,1,
47,1,
48,0,
49,0,T1
50,1,T1
51,0,T1
52,0,T1
53,1,T1
54,1,
55,1,T1
56,0,T1
57,0,
58,1,T1
59,0,T1
60,0,
61,0,
62,0,
63,0,
64,0,
65,0,
66,0,
67,0,GH
68,0,T1
69,0,GH
70,0,T1
71,1,
72,1,
73,0,
74,1,
75,1,
76,0,T1
77,0,T1
78,0,T1
79,0,T1
80,1,T1
81,0,T1
82,1,GH
83,1,GH
84,0,GH
85,0,
86,0,
87,0,T1
88,1,T1
89,0,
90,0,GH
91,0,
92,0,T1
93,1,T1
94,0,GH
95,1,T1
96,0,
97,0,
98,0,T1
99,0,T1
100,0,T1
101,0,T1
102,0,GH
103,0,GH
104,0,GH
105,0,
106,1,T1
107,0,T1
108,1,
109,0,GH
110,1,
111,1,
112,0,T1
113,0,T1
114,0,
115,0,
116,0,GH
117,0,GH
118,0,GH
119,0,T1
120,0,GH
121,0,GH
122,0,GH
123,0,T1
124,0,
125,0,
126,1,
127,0,T1
128,0,T1
129,0,
130,1,T1
131,0,T1
132,1,
133,0,GH
134,0,T1
135,1,GH
136,0,T1
137,1,T1
138,0,
139,0,T1
140,0,T1
141,0,T1
142,0,
143,0,
144,0,T1
145,1,
146,0,GH
147,1,T1
148,0,
149,1,
150,0,GH
151,0,T1
152,1,
153,1,
154,1,GH
155,1,
156,0,GH
157,0,
158,0,
159,0,T1
160,0,T1
161,0,T1
162,1,
163,0,GH
164,0,T1
165,0,
166,1,GH
167,1,
168,0,T1
169,1,T1
170,0,T1
171,0,
172,1,T1
173,0,T1
174,0,T1
175,0,GH
176,0,GH
177,0,GH
178,0,GH
179,0,
180,0,T1
181,0,
182,0,
183,0,T1
184,0,
185,0,T1
186,1,
187,0,GH
188,0,
189,0,
190,0,GH
191,1,T1
192,0,
193,0,GH
194,0,
195,0,T1
196,0,T1
197,1,
198,0,
199,0,
200,0,
201,0,T1
202,1,
203,0,
204,1,
205,0,
206,0,T1
207,0,
208,0,T1
209,0,
210,1,
211,0,T1
212,0,T1
213,1,T1
214,0,T1
215,0,
216,0,T1
217,0,GH
218,1,T1
219,1,
220,1,GH
221,1,GH
222,1,
223,1,T1
224,0,
225,1,
226,1,
227,0,
228,1,T1
229,1,GH
230,0,T1
231,1,
232,0,T1
233,0,T1
234,0,
235,0,
236,0,
237,0,T1
238,0,T1
239,1,T1
240,0,
241,0,
242,0,T1
243,1,T1
244,0,T1
245,0,GH
246,1,
247,0,GH
248,0,T1
249,0,T1
250,1,GH
251,0,GH
252,0,
253,0,
254,0,GH
255,0,
256,0,GH
257,0,T1
258,1,T1
259,0,
260,0,T1
261,1,
262,0,GH
263,0,GH
264,0,
265,0,GH
266,0,
267,1,
268,1,GH
269,1,GH
270,0,
271,0,T1
272,0,
273,0,
274,0,GH
275,0,T1
276,0,GH
277,0,GH
278,1,T1
279,0,T1
280,1,T1
281,0,
282,0,T1
283,0,T1
284,0,
285,0,
286,0,GH
287,0,T1
288,0,GH
289,0,T1
290,0,GH
291,0,GH
292,1,GH
293,1,
294,1,GH
295,0,
296,0,
297,0,
298,1,T1
299,1,
300,0,
301,1,T1
302,0,
303,0,GH
304,0,GH
305,0,GH
306,1,
307,1,
308,0,GH
309,1,T1
310,0,
311,0,GH
312,0,
313,1,GH
314,1,T1
315,0,GH
316,0,GH
317,0,GH
318,1,
319,1,GH
320,0,GH
321,1,
322,0,
323,1,
324,0,
325,1,
326,0,T1
327,0,GH
328,1,
329,0,GH
330,0,T1
331,1,
332,1,
333,1,GH
334,1,
335,0,
336,1,
337,0,
338,0,
339,0,
340,1,T1
341,0,T1
342,1,
343,1,
344,1,
345,0,
346,0,GH
347,0,GH
348,0,T1
349,0,
350,0,
351,1,T1
352,0,GH
353,1,
354,1,GH
355,1,GH
356,0,
357,0,GH
358,0,GH
359,0,GH
360,0,T1
361,1,T1
362,1,T1
363,0,GH
364,0,
365,0,
366,0,T1
367,0,GH
368,1,
369,0,T1
370,0,
371,0,T1
372,0,T1
373,1,T1
374,0,
375,1,T1
376,0,
377,0,GH
378,0,
379,1,
380,0,T1
381,1,GH
382,0,T1
383,0,
384,0,GH
385,1,
386,0,T1
387,0,GH
388,0,
389,0,
390,1,T1
391,1,
392,0,
393,0,
394,1,
395,1,
396,0,GH
397,0,GH
398,0,GH
399,0,
400,0,
401,0,
402,0,
403,0,
404,0,
405,0,GH
406,0,
407,0,T1
408,0,GH
409,0,
410,0,T1
411,1,T1
412,1,GH
413,0,GH
414,0,
415,0,
416,0,GH
417,0,
418,0,GH
419,0,T1
420,0,T1
421,1,
422,1,T1
423,0,T1
424,0,
425,1,
426,1,T1
427,1,T1
428,1,T1
429,0,T1
430,1,T1
431,1,
432,1,T1
433,0,T1
434,0,GH
435,1,T1
436,1,GH
437,0,
438,0,
439,0,GH
440,1,
441,1,
442,0,
443,0,
444,1,T1
445,1,
446,1,T1
447,1,T1
448,0,GH
449,1,T1
450,1,T1
451,0,GH
452,1,T1
453,1,GH
454,0,GH
455,1,GH
456,0,GH
457,0,GH
458,0,GH
459,1,GH
460,0,
461,0,GH
462,0,GH
463,0,T1
464,1,GH
465,0,GH
466,0,
467,0,GH
468,1,T1
469,0,
470,0,
471,0,GH
472,0,T1
473,0,T1
474,0,T1
475,0,
476,0,
477,1,
478,1,T1
479,0,
480,0,GH
481,0,GH
482,0,T1
483,0,GH
484,0,GH
485,1,GH
486,1,
487,0,T1
488,0,
489,0,GH
490,0,
491,1,T1
492,0,T1
493,0,
494,0,T1
495,0,GH
496,0,
497,0,GH
498,1,
499,1,T1
500,0,GH
501,0,GH
502,1,GH
503,0,GH
504,0,
505,1,
506,1,T1
507,0,T1
508,1,T1
509,0,
510,0,T1
511,1,T1
512,0,GH
513,1,
514,1,
515,0,
516,0,GH
517,0,GH
518,1,
519,1,GH
520,1,GH
521,0,T1
522,1,T1
523,1,T1
524,1,T1
525,1,
526,1,T1
527,1,
528,1,
529,0,T1
530,0,
531,1,T1
532,0,GH
533,0,
534,1,T1
535,1,GH
536,1,
537,1,
538,0,GH
539,0,
540,0,T1
541,0,T1
542,1,GH
543,0,
544,0,T1
545,0,T1
546,0,GH
547,0,GH
548,0,T1
549,0,T1
550,0,GH
551,0,GH
552,1,GH
553,0,T1
554,0,GH
555,0,
556,0,GH
557,0,T1
558,1,GH
559,1,
560,1,T1
561,0,
562,1,T1
563,0,T1
564,1,
565,0,T1
566,0,GH
567,0,GH
568,0,
569,0,GH
570,1,GH
571,0,
572,1,GH
573,0,GH
574,0,GH
575,0,
576,1,
577,0,GH
578,0,T1
579,0,T1
580,0,T1
581,0,T1
582,1,T1
583,0,GH
584,0,T1
585,0,
586,1,
587,0,GH
588,0,GH
589,0,T1
590,0,GH
591,1,GH
592,1,GH
593,1,GH
594,0,T1
595,0,GH
596,0,GH
597,0,
598,0,GH
599,0,T1
600,1,T1
601,1,
602,0,GH
603,0,T1
604,1,T1
605,0,GH
606,0,
607,1,T1
608,0,T1
609,1,T1
610,0,GH
611,0,GH
612,1,T1
613,0,GH
614,0,
615,1,GH
616,1,T1
617,0,T1
618,1,T1
619,0,T1
620,1,GH
621,1,GH
622,0,GH
623,1,T1
624,0,GH
625,1,GH
626,0,T1
627,0,
628,0,GH
629,0,GH
630,1,GH
631,0,GH
632,0,GH
633,0,
634,0,T1
635,0,GH
636,0,GH
637,0,
638,1,T1
639,1,T1
640,0,T1
641,1,
642,1,T1
643,0,GH
644,1,T1
645,0,T1
646,1,GH
647,0,GH
648,1,T1
649,1,T1
650,0,T1
651,1,
652,1,
653,0,GH
654,0,GH
655,0,T1
656,0,T1
657,1,T1
658,0,GH
659,0,GH
660,0,
661,0,T1
662,1,T1
663,0,
664,0,GH
665,1,
666,0,GH
667,0,GH
668,0,GH
669,1,T1
670,0,
671,0,T1
